review_group	review_pdf	review_id	study_label	report_index	candidate_type	candidate_text	query_text	matched_pmids	pmcids	n_pmids	n_pmcids	has_pubmed	has_pmc	lookup_methods	lookup_errors	pubmed_titles	reference_excerpt
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Alvarez 2007	1	explicit_pmid	17890871	17890871	17890871	.	1	0	yes	no	direct_pubmed_link	.	.	Alvarez G, Sharpe MD, Martin CM, Ostermann M. Frusemide administration in critically ill patients by continuous compared to bolus therapy. Nephron – Clinical Practice 2007;107(2):c70-6. [DOI: 10.1159/000108641] - DOI - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Bagatin 1993	1	title	Diuretic efficiency of furosemide in continuous intravenous infusion vs	"""Diuretic efficiency of furosemide in continuous intravenous infusion vs""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Bagatin J, Sardelic S, Gancevic I, Rumboldt Z, Polic S, Miric D, et al. Diuretic efficiency of furosemide in continuous intravenous infusion vs. bolus injection in congestive heart failure: results of a pilot study. Pharmaca 1993;31(3-4):279-86.
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	ChiCTR1800017270	1	nct_id	ChiCTR1800017270	ChiCTR1800017270	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	ChiCTR1800017270. Exploration of recombinant hypertonic saline combined with furosemide in the treatment of heart failure. trialsearch.who.int/Trial2.aspx?TrialID=ChiCTR1800017270 (first received 20 July 2018).
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Dormans 1996	1	explicit_pmid	8800113	8800113	8800113	.	1	0	yes	no	direct_pubmed_link	.	.	Dormans TP, Meyel JJ, Gerlag PG, Tan Y, Russel FG, Smits P. Diuretic efficacy of high dose furosemide in severe heart failure: bolus injection versus continuous infusion. Journal of the American College of Cardiology 1996;28(2):376-82. - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Dormans 1997	1	title	Administering high-dose furosemide in severe congestive heart failure	"""Administering high-dose furosemide in severe congestive heart failure""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Dormans TP, Meyel JJ, Gerlag PG, Tan Y, Russel FG, Smits P. Administering high-dose furosemide in severe congestive heart failure. Cardiology Review 1997;14(3):39-43.
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	EUCTR2013‐000866‐12‐IT	1	nct_id	EUCTR2013-000866-12-IT	EUCTR2013-000866-12-IT	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	EUCTR2013-000866-12-IT. Comparison between high and low doses and between two different intravenous administration modalities in patients with advanced heart failure. trialsearch.who.int/Trial2.aspx?TrialID=EUCTR2013-000866-12-IT (first received 9 April 2013).
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Frea 2020	1	explicit_pmid	31256261	31256261	31256261	.	1	0	yes	no	direct_pubmed_link	.	.	Frea S, Pidello S, Volpe A, Canavosio FG, Galluzzo A, Bovolo V, et al. Diuretic treatment in high-risk acute decompensation of advanced chronic heart failure-bolus intermittent vs. continuous infusion of furosemide: a randomized controlled trial. Clinical Research in Cardiology 2020;109(4):417-25. [DOI: 10.1007/s00392-019-01521-y] - DOI - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Fudim 2021	1	explicit_pmid	34052212	34052212	34052212	.	1	0	yes	no	direct_pubmed_link	.	.	Fudim M, Spates T, Sun JL, Kittipibul V, Testani JM, Starling RC, et al. Early diuretic strategies and the association with in-hospital and post-discharge outcomes in acute heart failure. American Heart Journal 2021;239:110-9. [DOI: 10.1016/j.ahj.2021.05.011] - DOI - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Kelly 2015	1	nct_id	NCT01921829	NCT01921829	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Kelly V Liang. Protocolized diuretic strategy in cardiorenal failure. International Journal of Clinical Nephrology 2022;4(3):1-14. [NCT01921829]
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Kramer 1996	1	explicit_pmid	8690821	8690821	8690821	.	1	0	yes	no	direct_pubmed_link	.	.	Kramer WG, Smith WB, Ferguson J, Serpas T, Grant AG 3rd, Black PK, et al. Pharmacodynamics of torsemide administered as an intravenous injection and as a continuous infusion to patients with congestive heart failure. Journal of Clinical Pharmacology 1996;36(3):265-70. - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Lahav 1992	1	explicit_pmid	1516394	1516394	1516394	.	1	0	yes	no	direct_pubmed_link	.	.	Lahav M, Regev A, Ra'anani P, Theodor E. Intermittent administration of furosemide vs continuous infusion preceded by a loading dose for congestive heart failure. Chest 1992;102(3):725-31. - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	McFarland 1968	1	explicit_pmid	4874707	4874707	4874707	.	1	0	yes	no	direct_pubmed_link	.	.	McFarland MD. A clinical trial of furosemide in patients with congestive heart failure. Missouri Medicine 1968;65(8):655-9. - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Moon 2012	1	title	Diuretic strategies in persons with acute decompensated heart failure	"""Diuretic strategies in persons with acute decompensated heart failure""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Moon KT. Diuretic strategies in persons with acute decompensated heart failure. American Family Physician 2012;85(9):E1.
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	NCT00904488	1	nct_id	NCT00904488	NCT00904488	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT00904488. Oral metolazone and intermittent intravenous furosemide versus continuous infusion furosemide in acute heart failure. clinicaltrials.gov/study/NCT00904488 (first received 17 May 2009).
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	NCT01441245	1	nct_id	NCT01441245	NCT01441245	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT01441245. Loop diuretics administration and acute heart failure. clinicaltrials.gov/study/NCT01441245 (first received 22 September 2011).
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	NCT03592836	1	nct_id	NCT03592836	NCT03592836	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT03592836. Diuretic response in advanced heart failure: bolus intermittent vs continuous infusion. clinicaltrials.gov/study/NCT03592836 (first received 18 June 2018).
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	NCT03892148	1	nct_id	NCT03892148	NCT03892148	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT03892148. Protocol of diuretics use in congestive therapy in heart failure. clinicaltrials.gov/study/NCT03892148 (first received 22 February 2019).
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	NCT03999216	1	nct_id	NCT03999216	NCT03999216	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT03999216. Comparing diuretic strategies in hospitalized heart failure. clinicaltrials.gov/study/NCT03999216 (first received 24 June 2019).
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Palazzuoli 2013	1	doi	10.1093/eurjhf/hst006	"""10.1093/eurjhf/hst006""[AID]"	.	.	0	0	no	no	.	title_search_no_match	.	Palazzuoli A, Martini G, Franci B, Campagna MS, Pellegrini M, Beltrami M, et al. Continuous versus intermittent loop diuretics infusion dosing in acute heart failure: effects on renal function, outcome and BNP levels. European Journal of Heart Failure 2013;12:S9. [DOI: 10.1093/eurjhf/hst006] - DOI
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Palazzuoli 2014a	1	explicit_pmid	24974232	24974232	24974232	PMC4227080	1	1	yes	yes	direct_pubmed_link	.	.	Palazzuoli A, Pellegrini M, Ruocco G, Martini G, Franci B, Campagna MS, et al. Continuous versus bolus intermittent loop diuretic infusion in acutely decompensated heart failure: a prospective randomized trial. Critical Care (London, England) 2014;18(3):R134. [DOI: 10.1186/cc13952] - DOI - PMC - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Palazzuoli 2014b	1	explicit_pmid	24974232	24974232	24974232	PMC4227080	1	1	yes	yes	direct_pubmed_link	.	.	Palazzuoli A, Pellegrini M, Ruocco G, Martini G, Franci B, Campagna MS, et al. Continuous versus bolus intermittent loop diuretic infusion in acutely decompensated heart failure: a prospective randomized trial. European Heart Journal 2014;35:386. - PMC - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Palazzuoli 2015a	1	doi	10.1093/eurheartj/ehv400	"""10.1093/eurheartj/ehv400""[AID]"	.	.	0	0	no	no	.	title_search_no_match	.	Palazzuoli A, Ruocco G, Pellegrini M, Franci B, Campagna MS, Nuti R, et al. Impact of loop diuretic infusion modalities on congestion signs and outcomes in patients with acute heart failure. European Heart Journal 2015;36:672. [DOI: 10.1093/eurheartj/ehv400] - DOI
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Palazzuoli 2015b	1	explicit_pmid	25087085	25087085	25087085	.	1	0	yes	no	direct_pubmed_link	.	.	Palazzuoli A, Pellegrini M, Franci B, Beltrami M, Ruocco G, Gonnelli S, et al. Short and long-term effects of continuous versus intermittent loop diuretics treatment in acute heart failure with renal dysfunction. Internal and Emergency Medicine 2015;10(1):41-9. [DOI: 10.1007/s11739-014-1112-5] - DOI - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Pivac 1998	1	explicit_pmid	9825268	9825268	9825268	.	1	0	yes	no	direct_pubmed_link	.	.	Pivac N, Rumboldt Z, Sardelic S, Bagatin J, Polic S, Ljutic D, et al. Diuretic effects of furosemide infusion versus bolus injection in congestive heart failure. International Journal of Clinical Pharmacology Research 1998;18(3):121-8. - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Ragab 2017	1	explicit_pmid	30166884	30166884	30166884	PMC6112354	1	1	yes	yes	direct_pubmed_link	.	.	Ragab D, Taema K, Farouk W, Saad M. Continuous infusion of furosemide versus intermittent boluses in acute decompensated heart failure: non-invasive evaluation of the effect on thoracic fluid content. Critical Care (London, England) 2017;21(1):65-70. [DOI: 10.1186/s13054-017-1628-y] - DOI - PMC - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Ragab 2018	1	explicit_pmid	30166884	30166884	30166884	PMC6112354	1	1	yes	yes	direct_pubmed_link	.	.	Ragab D, Taema KM, Farouk W, Saad M. Continuous infusion of furosemide versus intermittent boluses in acute decompensated heart failure: effect on thoracic fluid content. Egyptian Heart Journal 2018;70(2):65-70. [DOI: 10.1016/j.ehj.2017.12.005] - DOI - PMC - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Ruocco 2019	1	explicit_pmid	31684094	31684094	31684094	PMC6912499	1	1	yes	yes	direct_pubmed_link	.	.	Ruocco G, Feola M, Nuti R, Luschi L, EvangelistaI, Palazzuoli A. Loop diuretic administration in patients with acute heart failure and reduced systolic function: effects of different intravenous diuretic doses and diuretic response measurements. Journal of Clinical Medicine 2019;8(11):1854. [DOI: 10.3390/jcm8111854] - DOI - PMC - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Schuller 1997	1	explicit_pmid	9403744	9403744	9403744	.	1	0	yes	no	direct_pubmed_link	.	.	Schuller D, Lynch J P, Fine D. Protocol-guided diuretic management – comparison of furosemide by continuous infusion and intermittent bolus. Critical Care Medicine 1997;25(12):1969-75. [DOI: 10.1097/00003246-199712000-00011] - DOI - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Shah 2012	1	explicit_pmid	23194486	23194486	23194486	PMC3909675	1	1	yes	yes	direct_pubmed_link	.	.	Shah RV, McNulty S, O'Connor CM, Felker GM, Braunwald E, Givertz MM. Effect of admission oral diuretic dose on response to continuous versus bolus intravenous diuretics in acute heart failure: an analysis from diuretic optimization strategies in acute heart failure. American Heart Journal 2012;164(6):862-8. [DOI: 10.1016/j.ahj.2012.08.019] - DOI - PMC - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Taema 2018	1	explicit_pmid	30166884	30166884	30166884	PMC6112354	1	1	yes	yes	direct_pubmed_link	.	.	Taema K, Ragab D, Farouk W, Saad M. Continuous infusion of furosemide versus intermittent boluses in acute heart failure: effect on thoracic fluid content. European Heart Journal: Acute Cardiovascular Care 2018;7(1):71. [DOI: 10.1177/2048872617751067] - DOI - PMC - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Thomson 2010	1	explicit_pmid	20206891	20206891	20206891	.	1	0	yes	no	direct_pubmed_link	.	.	Thomson MR, Nappi JM, Dunn SP, Hollis IB, Rodgers JE, Bakel AB. Continuous versus intermittent infusion of furosemide in acute decompensated heart failure. Journal of Cardiac Failure 2010;16(3):188-93. [DOI: 10.1016/j.cardfail.2009.11.005] - DOI - PubMed
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	van Meyel 1993	1	title	Diuretic efficacy of different modes of administration of furosemide in patients with compensated and decompensated heart failure	"""Diuretic efficacy of different modes of administration of furosemide in patients with compensated and decompensated heart failure""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Meyel JJ, Dormans T, Smits P. Diuretic efficacy of different modes of administration of furosemide in patients with compensated and decompensated heart failure. Pharmacy World & Science 1993;15(6):L6.
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Verel 1964	1	explicit_pmid	14207894	14207894	14207894	.	1	0	yes	no	direct_pubmed_link	.	.	Verel D, Stentiford N H, Rahman F, Saynor R. A clinical trial of frusemide. Lancet 1964;2(7369):1088-9. - PubMed
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	Russell 1958	1	explicit_pmid	13612142	13612142	13612142	.	1	0	yes	no	direct_pubmed_link	.	.	Russell RW. Treatment of leptospirosis with oxytetracycline. Lancet 1958;2(7075):1143-5. - PubMed
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Carpenter 2018	1	explicit_pmid	29677606	29677606	29677606	PMC6567988	1	1	yes	yes	direct_pubmed_link	.	.	Carpenter LL, Conelea C, Tyrka AR, Welch ES, Greenberg BD, Price LH, et al. 5 Hz repetitive transcranial magnetic stimulation for posttraumatic stress disorder comorbid with major depressive disorder. Journal of Affective Disorders 2018;235:414-20. [DOI: 10.1016/j.jad.2018.04.009] - DOI - PMC - PubMed
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Clarke 2019	1	explicit_pmid	31003113	31003113	31003113	.	1	0	yes	no	direct_pubmed_link	.	.	Clarke E, Clarke P, Gill S, Paterson T, Hahn L, Galletly C. Efficacy of repetitive transcranial magnetic stimulation in the treatment of depression with comorbid anxiety disorders. Journal of Affective Disorders 2019;252:435-9. [DOI: 10.1016/j.jad.2019.03.085] - DOI - PubMed
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Grisaru 1998	1	explicit_pmid	9646883	9646883	9646883	.	1	0	yes	no	direct_pubmed_link	.	.	Grisaru N, Amir M, Cohen H, Kaplan Z. Effect of transcranial magnetic stimulation in posttraumatic stress disorder: a preliminary study. Biological Psychiatry 1998;44(1):52-5. [DOI: ] [PMID: ] - PubMed
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Holtzheimer 2010	1	explicit_pmid	20734360	20734360	20734360	PMC3020591	1	1	yes	yes	direct_pubmed_link	.	.	Holtzheimer PE 3rd, McDonald WM, Mufti M, Kelley ME, Quinn S, Corso G, et al. Accelerated repetitive transcranial magnetic stimulation for treatment‐resistant depression. Depression and Anxiety 2010;27(10):960-3. [DOI: 10.1002/da.20731] - DOI - PMC - PubMed
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Kozel 2019	1	explicit_pmid	30641346	30641346	30641346	.	1	0	yes	no	direct_pubmed_link	.	.	Kozel FA, Van Trees K, Larson V, Phillips S, Hashimie J, Gadbois B, et al. One hertz versus ten hertz repetitive TMS treatment of PTSD: a randomized clinical trial. Psychiatry Research 2019;273:153-62. [DOI: 10.1016/j.psychres.2019.01.004] - DOI - PubMed
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	McCann 1998	1	explicit_pmid	9510224	9510224	9510224	.	1	0	yes	no	direct_pubmed_link	.	.	McCann UD, Kimbrell TA, Morgan CM, Anderson T, Geraci M, Benson BE, et al. Repetitive transcranial magnetic stimulation for posttraumatic stress disorder. Archives of General Psychiatry 1998;55(3):276-9. [DOI: 10.1001/archpsyc.55.3.276] [PMID: ] - DOI - PubMed
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT00685152	1	nct_id	NCT00685152	NCT00685152	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT00685152. High frequency repetitive transcranial magnetic stimulation (rTMS) in the treatment of post-traumatic stress disorder (PTSD). clinicaltrials.gov/study/NCT00685152 (first received 28 May 2008).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT01196624	1	nct_id	NCT01196624	NCT01196624	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT01196624. Efficacy of repetitive transcranial magnetic stimulation right versus left, with or without traumatic stimuli in the treatment of posttraumatic stress disorder (PTSD) and its flashbacks. clinicaltrials.gov/study/NCT01196624 (first received 8 September 2010).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT02367521	1	nct_id	NCT02367521	NCT02367521	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT02367521. Repetitive transcranial magnetic stimulation (rTMS) for the treatment of depression & other neuropsychiatric symptoms after traumatic brain injury (TBI) (rTMS TBI). clinicaltrials.gov/study/NCT02367521 (first received 20 February 2015).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT02369614	1	nct_id	NCT02369614	NCT02369614	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT02369614. Low-frequency versus high-frequency repetitive transcranial magnetic stimulation of the right dorsolateral prefrontal cortex in posttraumatic stress disorder. clinicaltrials.gov/study/NCT02369614 (first received 24 February 2015).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT02584894	1	nct_id	NCT02584894	NCT02584894	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT02584894. Potentiation of trauma exposure in post-traumatic stress disorder by repeated transcranial magnetic stimulation (TETT-STIM) [Potentiation of trauma exposure in post-traumatic stress disorder by repeated transcranial magnetic stimulation : a control randomized study]. clinicaltrials.gov/study/NCT02584894 (first received 10 July 2020).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT02824445	1	nct_id	NCT02824445	NCT02824445	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT02824445. To evaluate the efficacy of EEG-guided magnetic resonant therapy in war veterans with posttraumatic stress disorder [A pilot study to evaluate the efficacy of EEG/ECG-guided magnetic resonant therapy (MeRT) in war veterans with posttraumatic stress disorder (PTSD) at Tinker and MacDill Air Force Bases]. clinicaltrials.gov/study/NCT02824445 (first received 6 July 2016).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT02873299	1	nct_id	NCT02873299	NCT02873299	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT02873299. High-frequency repetitive transcranial magnetic stimulation of the right dorsolateral prefrontal cortex in PTSD (rTMS). clinicaltrials.gov/study/NCT02873299 (first received 19 August 2016).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT03523507	1	nct_id	NCT03523507	NCT03523507	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT03523507. fMRI-neuronavigated rTMS treatment for symptoms of depression associated with concussive TBI in the military population [A randomized, sham-controlled, double-blinded study of bilateral prefrontal individual connectome-targeted repetitive transcranial magnetic stimulation to treat the symptoms of depression associated with concussive traumatic brain injury]. clinicaltrials.gov/study/NCT03523507 (first received 14 May 2018).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT03749967	1	nct_id	NCT03749967	NCT03749967	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT03749967. rTMS for emotional difficulties in veterans (rTMS) [Developing a novel rTMS intervention for transdiagnostic psychosocial rehabilitation: a dose finding study]. clinicaltrials.gov/study/NCT03749967 (first received 21 November 2018).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT03924024	1	nct_id	NCT03924024	NCT03924024	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT03924024. rTMS for orthopaedic trauma patients [Repetitive transcranial magnetic stimulation (rTMS) for orthopaedic trauma patients]. clinicaltrials.gov/study/NCT03924024 (first received 23 April 2019).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT03952468	1	nct_id	NCT03952468	NCT03952468	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT03952468. Combined TMS and brief cognitive behavioral therapy to reduce suicide [Combined transcranial magnetic stimulation and brief cognitive therapy to reduce suicide behavior in high-risk veterans]. www.clinicaltrials.gov/study/NCT03952468 (first received 16 May 2019).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT04906603	1	nct_id	NCT04906603	NCT04906603	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT04906603. Theta burst stimulation for headaches after traumatic brain injury. clinicaltrials.gov/study/NCT04906603 (first received 28 May 2021).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT05368987	1	nct_id	NCT05368987	NCT05368987	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT05368987. Neuromodulation of the fear extinction circuit using temporally and anatomically specific TMS in humans. clinicaltrials.gov/ct2/show/NCT05368987 (first received 10 May 2022).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Nemeroff 2018	1	explicit_pmid	29955814	29955814	29955814	.	1	0	yes	no	direct_pubmed_link	.	.	Nemeroff CB. The search for treatments for veterans with major depression: of paramount importance, yet still elusive. JAMA Psychiatry 2018;75(9):877-8. [DOI: 10.1001/jamapsychiatry.2018.1591] - DOI - PubMed
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Nursey 2020	1	explicit_pmid	32601710	32601710	32601710	.	1	0	yes	no	direct_pubmed_link	.	.	Nursey J, Sbisa A, Knight H, Ralph N, Cowlishaw S, Forbes D, et al. Exploring theta burst stimulation for post-traumatic stress disorder in Australian veterans—a pilot study. Military Medicine 2020;185(9-10):e1770-8. [DOI: ] - PubMed
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Oathes 2015	1	title	Concurrent TMS/fMRI defined causal amygdala control and abnormalities in PTSD	"""Concurrent TMS/fMRI defined causal amygdala control and abnormalities in PTSD""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Oathes DJ, Goodkind M, Fonzo GA, Zaiko Y, Akingbade IF, Peng K, et al. Concurrent TMS/fMRI defined causal amygdala control and abnormalities in PTSD. Biological Psychiatry 2015;77(9, Suppl):[no pagination].
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Oathes 2022	1	doi	10.1016/j.biopsych.2022.02.108	"""10.1016/j.biopsych.2022.02.108""[AID]"	.	.	0	0	no	no	.	title_search_no_match	.	Oathes D, Figueroa-Gonzalez A, Morgan S, Hosseini G, Long H, Sheline Y, et al. Effects of stimulation site, context, and trauma history on response to rTMS treatment among patients with PTSD or depression with trauma. Biological Psychiatry 2022;91(9):S36. [DOI: 10.1016/j.biopsych.2022.02.108] - DOI
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Osuch 2009	1	explicit_pmid	18455908	18455908	18455908	PMC2693184	1	1	yes	yes	direct_pubmed_link	.	.	Osuch EA, Benson BE, Luckenbaugh DA, Geraci M, Post RM, McCann U. Repetitive TMS combined with exposure therapy for PTSD: a preliminary study. Journal of Anxiety Disorders 2009;23(1):54-9. [DOI: 10.1016/j.janxdis.2008.03.015] - DOI - PMC - PubMed
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Oznur 2014	1	explicit_pmid	24419446	24419446	24419446	.	1	0	yes	no	direct_pubmed_link	.	.	Oznur T, Akarsu S, Celik C, Bolu A, Ozdemir B, Akcay BD, et al. Is transcranial magnetic stimulation effective in treatment-resistant combat related posttraumatic stress disorder? Neurosciences Journal 2014;19(1):29-32. - PubMed
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Philip 2016	1	explicit_pmid	26748883	26748883	26748883	PMC4849266	1	1	yes	yes	direct_pubmed_link	.	.	Philip NS, Ridout SJ, Albright SE, Sanchez G, Carpenter LL. 5‐Hz transcranial magnetic stimulation for comorbid posttraumatic stress disorder and major depression. Journal of Traumatic Stress 2016;29(1):93-6. [DOI: 10.1002/jts.22065] - DOI - PMC - PubMed
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Philip 2019b	1	explicit_pmid	31204205	31204205	31204205	.	1	0	yes	no	direct_pubmed_link	.	.	Philip NS, Aiken EE, Kelley ME, Burch W, Waterman L, Holtzheimer PE. Synchronized transcranial magnetic stimulation for posttraumatic stress disorder and comorbid major depression. Brain Stimulation: Basic, Translational, and Clinical Research in Neuromodulation 2019;12(5):1335-7. [DOI: 10.1016/j.brs.2019.06.010] - DOI - PubMed
