review_group	review_pdf	review_id	analysis_id	comparison_id	comparison	comparison_label_clean	outcome	study_order	study_label_raw	matched_reference_block_label	study_matched_pmids	study_pmcids	rob_A	rob_B	rob_C	rob_D	rob_E	rob_F	rob_G	rob_H	rob_I	rob_J	rob_symbols_json	rob_legend_json	rob_extraction_status	rob_extraction_notes	source_excerpt
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	1.3	1	Antibiotics versus placebo or no intervention	Antibiotics versus placebo or no intervention	Days of hospitalisation	2	Daher 2000	Daher 2000	11136519	.	?	+	+	-	?	-	.	.	.	.	"{""A"": ""?"", ""B"": ""+"", ""C"": ""+"", ""D"": ""-"", ""E"": ""?"", ""F"": ""-""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Antibiotics for treatment of leptospirosis (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.37 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	A ? ?B + +C + +D - -E ? ?F - - Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Antibiotics for treatment of leptospirosis (Review) Copyright © 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.37 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	2.1	2	Antibiotics versus another antibiotic	Antibiotics versus another antibiotic	All-cause mortality (penicillin versus cefotaxime or ceftriaxone)	1	Panaphut 2003	Panaphut 2003	12802748	.	+	+	+	+	+	+	.	.	.	.	"{""A"": ""+"", ""B"": ""+"", ""C"": ""+"", ""D"": ""+"", ""E"": ""+"", ""F"": ""+""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Antibiotics for treatment of leptospirosis (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.38 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	A + +B + ?C + +D + +E + +F + ? Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Antibiotics for treatment of leptospirosis (Review) Copyright © 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.38 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	2.1	2	Antibiotics versus another antibiotic	Antibiotics versus another antibiotic	All-cause mortality (penicillin versus cefotaxime or ceftriaxone)	2	Suputtamongkol 2004	Suputtamongkol 2004	.	.	+	?	+	+	+	?	.	.	.	.	"{""A"": ""+"", ""B"": ""?"", ""C"": ""+"", ""D"": ""+"", ""E"": ""+"", ""F"": ""?""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Antibiotics for treatment of leptospirosis (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.38 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	A + +B + ?C + +D + +E + +F + ? Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Antibiotics for treatment of leptospirosis (Review) Copyright © 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.38 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.1	1	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity: immediately after treatment, SMD (ITT, endpoint)	1	Leong 2020	Leong 2020	32379487	PMC7564694	+	?	?	+	+	?	.	.	.	.	"{""A"": ""+"", ""B"": ""?"", ""C"": ""?"", ""D"": ""+"", ""E"": ""+"", ""F"": ""?""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias""}"	extracted	.	A + + ?B ? + ?C ? + ?D + + +E + + +F ? + ? Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.1	1	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity: immediately after treatment, SMD (ITT, endpoint)	2	Philip 2019a	Philip 2019a	31230462;34229284;35670065	PMC6824981;PMC8349789;PMC8957628	+	+	+	+	+	+	.	.	.	.	"{""A"": ""+"", ""B"": ""+"", ""C"": ""+"", ""D"": ""+"", ""E"": ""+"", ""F"": ""+""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias""}"	extracted	.	A + + ?B ? + ?C ? + ?D + + +E + + +F ? + ? Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.1	1	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity: immediately after treatment, SMD (ITT, endpoint)	3	Watts 2012	Watts 2012	22264669	.	?	?	?	+	+	?	.	.	.	.	"{""A"": ""?"", ""B"": ""?"", ""C"": ""?"", ""D"": ""+"", ""E"": ""+"", ""F"": ""?""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias""}"	extracted	.	A + + ?B ? + ?C ? + ?D + + +E + + +F ? + ? Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.2	1	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity: immediately after treatment, SMD (ITT, endpoint; with data imputation)	1	Fryml 2019	Fryml 2019	29952863	.	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.2	1	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity: immediately after treatment, SMD (ITT, endpoint; with data imputation)	2	Isserles 2021	Isserles 2021	34274108	.	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.2	1	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity: immediately after treatment, SMD (ITT, endpoint; with data imputation)	3	Leong 2020	Leong 2020	32379487	PMC7564694	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.2	1	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity: immediately after treatment, SMD (ITT, endpoint; with data imputation)	4	Philip 2019a	Philip 2019a	31230462;34229284;35670065	PMC6824981;PMC8349789;PMC8957628	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.2	1	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity: immediately after treatment, SMD (ITT, endpoint; with data imputation)	5	Watts 2012	Watts 2012	22264669	.	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.3	1	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity: change from baseline to immediately after treatment, SMD (ITT, with data imputation)	1	Fryml 2019	Fryml 2019	29952863	.	?	?	?	+	?	-	.	.	.	.	"{""A"": ""?"", ""B"": ""?"", ""C"": ""?"", ""D"": ""+"", ""E"": ""?"", ""F"": ""-""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Repetitive transcranial magnetic stimulation for post-traumatic stress disorder in adults (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.93 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	A ? + + + + ?B ? ? ? ? + ?C ? ? - ? + ?D + + + + + +E ? + + + + +F - ? - ? + ? Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Repetitive transcranial magnetic stimulation for post-traumatic stress disorder in adults (Review) Copyright © 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.93 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.3	1	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity: change from baseline to immediately after treatment, SMD (ITT, with data imputation)	2	Isserles 2013	Isserles 2013	22921765	.	+	?	?	+	+	?	.	.	.	.	"{""A"": ""+"", ""B"": ""?"", ""C"": ""?"", ""D"": ""+"", ""E"": ""+"", ""F"": ""?""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Repetitive transcranial magnetic stimulation for post-traumatic stress disorder in adults (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.93 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	A ? + + + + ?B ? ? ? ? + ?C ? ? - ? + ?D + + + + + +E ? + + + + +F - ? - ? + ? Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Repetitive transcranial magnetic stimulation for post-traumatic stress disorder in adults (Review) Copyright © 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.93 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.3	1	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity: change from baseline to immediately after treatment, SMD (ITT, with data imputation)	3	Isserles 2021	Isserles 2021	34274108	.	+	?	-	+	+	-	.	.	.	.	"{""A"": ""+"", ""B"": ""?"", ""C"": ""-"", ""D"": ""+"", ""E"": ""+"", ""F"": ""-""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Repetitive transcranial magnetic stimulation for post-traumatic stress disorder in adults (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.93 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	A ? + + + + ?B ? ? ? ? + ?C ? ? - ? + ?D + + + + + +E ? + + + + +F - ? - ? + ? Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Repetitive transcranial magnetic stimulation for post-traumatic stress disorder in adults (Review) Copyright © 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.93 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.3	1	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity: change from baseline to immediately after treatment, SMD (ITT, with data imputation)	4	Leong 2020	Leong 2020	32379487	PMC7564694	+	?	?	+	+	?	.	.	.	.	"{""A"": ""+"", ""B"": ""?"", ""C"": ""?"", ""D"": ""+"", ""E"": ""+"", ""F"": ""?""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Repetitive transcranial magnetic stimulation for post-traumatic stress disorder in adults (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.93 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	A ? + + + + ?B ? ? ? ? + ?C ? ? - ? + ?D + + + + + +E ? + + + + +F - ? - ? + ? Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Repetitive transcranial magnetic stimulation for post-traumatic stress disorder in adults (Review) Copyright © 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.93 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.3	1	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity: change from baseline to immediately after treatment, SMD (ITT, with data imputation)	5	Philip 2019a	Philip 2019a	31230462;34229284;35670065	PMC6824981;PMC8349789;PMC8957628	+	+	+	+	+	+	.	.	.	.	"{""A"": ""+"", ""B"": ""+"", ""C"": ""+"", ""D"": ""+"", ""E"": ""+"", ""F"": ""+""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Repetitive transcranial magnetic stimulation for post-traumatic stress disorder in adults (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.93 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	A ? + + + + ?B ? ? ? ? + ?C ? ? - ? + ?D + + + + + +E ? + + + + +F - ? - ? + ? Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Repetitive transcranial magnetic stimulation for post-traumatic stress disorder in adults (Review) Copyright © 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.93 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.3	1	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity: change from baseline to immediately after treatment, SMD (ITT, with data imputation)	6	Watts 2012	Watts 2012	22264669	.	?	?	?	+	+	?	.	.	.	.	"{""A"": ""?"", ""B"": ""?"", ""C"": ""?"", ""D"": ""+"", ""E"": ""+"", ""F"": ""?""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Repetitive transcranial magnetic stimulation for post-traumatic stress disorder in adults (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.93 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	A ? + + + + ?B ? ? ? ? + ?C ? ? - ? + ?D + + + + + +E ? + + + + +F - ? - ? + ? Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Repetitive transcranial magnetic stimulation for post-traumatic stress disorder in adults (Review) Copyright © 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.93 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.4	1	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity: immediately after treatment, SMD (per-protocol, endpoint)	1	Isserles 2013	Isserles 2013	22921765	.	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.4	1	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity: immediately after treatment, SMD (per-protocol, endpoint)	2	Philip 2019a	Philip 2019a	31230462;34229284;35670065	PMC6824981;PMC8349789;PMC8957628	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.4	1	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity: immediately after treatment, SMD (per-protocol, endpoint)	3	Watts 2012	Watts 2012	22264669	.	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.1	2	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	Stimulation frequency: low versus high frequency	1	Leong 2020	Leong 2020	32379487	PMC7564694	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.1	2	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	Stimulation frequency: low versus high frequency	2	Watts 2012	Watts 2012	22264669	.	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.1	2	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	Stimulation frequency: low versus high frequency	3	Fryml 2019	Fryml 2019	29952863	.	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.1	2	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	Stimulation frequency: low versus high frequency	4	Isserles 2013	Isserles 2013	22921765	.	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.1	2	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	Stimulation frequency: low versus high frequency	5	Isserles 2021	Isserles 2021	34274108	.	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.1	2	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	Stimulation frequency: low versus high frequency	6	Philip 2019a	Philip 2019a	31230462;34229284;35670065	PMC6824981;PMC8349789;PMC8957628	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.2	2	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy	1	Leong 2020	Leong 2020	32379487	PMC7564694	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.2	2	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy	2	Philip 2019a	Philip 2019a	31230462;34229284;35670065	PMC6824981;PMC8349789;PMC8957628	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.2	2	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy	3	Watts 2012	Watts 2012	22264669	.	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.2	2	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy	4	Fryml 2019	Fryml 2019	29952863	.	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.2	2	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy	5	Isserles 2013	Isserles 2013	22921765	.	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.2	2	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy	6	Isserles 2021	Isserles 2021	34274108	.	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	4.1	4	PTSD symptom severity (4 to 12 weeks after treatment) - as measured by validated scale	PTSD symptom severity (4 to 12 weeks after treatment) - as measured by validated scale	PTSD symptom severity: change from baseline to 4 to 12 weeks after treatment (ITT)	1	Isserles 2021	Isserles 2021	34274108	.	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	6.1	6	Depression severity (immediately after treatment) - as measured by validated scale	Depression severity (immediately after treatment) - as measured by validated scale	Depression severity: immediately after treatment, SMD (ITT, endpoint)	1	Leong 2020	Leong 2020	32379487	PMC7564694	.	.	.	.	.	.	.	.	.	.	{}	{}	not_extracted_no_rob_block	No Risk of Bias block was detected in the selected analysis text.	.
